                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r22.11.1"                     1.00000E+000                     6.00000E-001                     9.00000E-001                       "gfortran"                         "12.2.0"           "x86_64-macos-22.10.1"                       "20241209" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46                               47                               48 
                    model_number                              age                      period_days                binary_separation                             rl_1                             rl_2                    rl_overflow_1                    rl_overflow_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                         J_spin_1                         J_spin_2                          J_total                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                P_rot_div_P_orb_1                P_rot_div_P_orb_2                      donor_index                 ignore_rlof_flag                          ET_RL_1                          ET_RL_2                        ET_surf_1                        ET_surf_2                contact_condition               stopping_condition              mtransfer_timescale                                q                pre_zams_or_relax                  runtime_minutes                 had_RLOF_at_ZAMS                           had_ET                      had_contact 
                             115                     2.52476E+009                     4.09253E-001                     2.71313E+000                     1.14979E+000                     9.10711E-001                    -1.30176E-001                    -3.44397E-001                    -1.13217E-001                    -3.78163E-001                     9.99980E-001                     5.99999E-001                    -9.90000E+001                    -1.40087E+001                    -1.56134E+001                    -9.90000E+001                    -9.90000E+001                    -1.40088E+001                    -1.56104E+001                     1.00000E+000                    -2.48520E-002                     4.72055E+051                     1.21921E+050                     4.70529E+049                     4.88953E+051                    -3.14003E+034                    -2.54948E+034                    -2.14483E+033                    -5.90280E+029                    -3.76006E+033                     0.00000E+000                     1.01676E+000                     1.01642E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.35756E-001                    -1.00000E+000                     0.00000E+000                     6.00011E-001                     0.00000E+000                     1.23225E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             116                     2.54191E+009                     4.04759E-001                     2.69323E+000                     1.14136E+000                     9.04033E-001                    -1.20713E-001                    -3.37641E-001                    -1.05763E-001                    -3.73484E-001                     9.99980E-001                     5.99999E-001                    -9.90000E+001                    -1.40069E+001                    -1.56130E+001                    -9.90000E+001                    -9.90000E+001                    -1.40070E+001                    -1.56100E+001                     1.00000E+000                    -2.47672E-002                     4.70321E+051                     1.23511E+050                     4.76405E+049                     4.87436E+051                    -3.20473E+034                    -2.58161E+034                    -2.20542E+033                    -5.90264E+029                    -4.02514E+033                     0.00000E+000                     1.01563E+000                     1.01530E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.40200E-001                    -1.00000E+000                     0.00000E+000                     6.00011E-001                     0.00000E+000                     1.23225E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             117                     2.55738E+009                     4.00665E-001                     2.67504E+000                     1.13365E+000                     8.97926E-001                    -1.12040E-001                    -3.31505E-001                    -9.88306E-002                    -3.69189E-001                     9.99980E-001                     5.99999E-001                    -9.90000E+001                    -1.40052E+001                    -1.56128E+001                    -9.90000E+001                    -9.90000E+001                    -1.40053E+001                    -1.56097E+001                     1.00000E+000                    -2.46853E-002                     4.68730E+051                     1.25014E+050                     4.81941E+049                     4.86051E+051                    -3.25961E+034                    -2.61193E+034                    -2.26298E+033                    -5.90297E+029                    -4.21329E+033                     0.00000E+000                     1.01444E+000                     1.01411E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.44288E-001                    -1.00000E+000                     0.00000E+000                     6.00011E-001                     0.00000E+000                     1.23225E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             118                     2.57136E+009                     3.96935E-001                     2.65841E+000                     1.12661E+000                     8.92345E-001                    -1.04076E-001                    -3.25905E-001                    -9.23799E-002                    -3.65224E-001                     9.99980E-001                     5.99999E-001                    -9.90000E+001                    -1.40036E+001                    -1.56124E+001                    -9.90000E+001                    -9.90000E+001                    -1.40036E+001                    -1.56092E+001                     1.00000E+000                    -2.46159E-002                     4.67271E+051                     1.26421E+050                     4.87103E+049                     4.84784E+051                    -3.30812E+034                    -2.64027E+034                    -2.31730E+033                    -5.90400E+029                    -4.36067E+033                     0.00000E+000                     1.01330E+000                     1.01298E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.48193E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23225E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             119                     2.58400E+009                     3.93536E-001                     2.64321E+000                     1.12016E+000                     8.87243E-001                    -9.67491E-002                    -3.20785E-001                    -8.63704E-002                    -3.61553E-001                     9.99980E-001                     5.99999E-001                    -9.90000E+001                    -1.40021E+001                    -1.56120E+001                    -9.90000E+001                    -9.90000E+001                    -1.40022E+001                    -1.56089E+001                     1.00000E+000                    -2.45495E-002                     4.65933E+051                     1.27733E+050                     4.91904E+049                     4.83625E+051                    -3.35279E+034                    -2.66666E+034                    -2.36843E+033                    -5.90487E+029                    -4.49229E+033                     0.00000E+000                     1.01225E+000                     1.01194E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.51957E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23226E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             120                     2.59545E+009                     3.90436E-001                     2.62931E+000                     1.11428E+000                     8.82578E-001                    -9.00768E-002                    -3.16100E-001                    -8.08389E-002                    -3.58155E-001                     9.99980E-001                     5.99999E-001                    -9.90000E+001                    -1.40007E+001                    -1.56118E+001                    -9.90000E+001                    -9.90000E+001                    -1.40008E+001                    -1.56085E+001                     1.00000E+000                    -2.44870E-002                     4.64707E+051                     1.28955E+050                     4.96366E+049                     4.82566E+051                    -3.39441E+034                    -2.69116E+034                    -2.41644E+033                    -5.90569E+029                    -4.61548E+033                     0.00000E+000                     1.01127E+000                     1.01098E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.55306E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23226E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             121                     2.60587E+009                     3.87598E-001                     2.61656E+000                     1.10887E+000                     8.78297E-001                    -8.38892E-002                    -3.11801E-001                    -7.56529E-002                    -3.55006E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39994E+001                    -1.56115E+001                    -9.90000E+001                    -9.90000E+001                    -1.39995E+001                    -1.56083E+001                     1.00000E+000                    -2.44273E-002                     4.63578E+051                     1.30091E+050                     5.00506E+049                     4.81592E+051                    -3.43150E+034                    -2.71393E+034                    -2.46144E+033                    -5.90674E+029                    -4.71365E+033                     0.00000E+000                     1.01039E+000                     1.01011E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.58631E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23226E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             122                     2.61535E+009                     3.85002E-001                     2.60486E+000                     1.10391E+000                     8.74370E-001                    -7.82393E-002                    -3.07856E-001                    -7.08745E-002                    -3.52089E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39982E+001                    -1.56113E+001                    -9.90000E+001                    -9.90000E+001                    -1.39983E+001                    -1.56080E+001                     1.00000E+000                    -2.43744E-002                     4.62541E+051                     1.31148E+050                     5.04354E+049                     4.80699E+051                    -3.46757E+034                    -2.73509E+034                    -2.50369E+033                    -5.90750E+029                    -4.82059E+033                     0.00000E+000                     1.00958E+000                     1.00932E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.61591E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23226E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             123                     2.62402E+009                     3.82617E-001                     2.59409E+000                     1.09935E+000                     8.70755E-001                    -7.29760E-002                    -3.04218E-001                    -6.63812E-002                    -3.49373E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39971E+001                    -1.56111E+001                    -9.90000E+001                    -9.90000E+001                    -1.39972E+001                    -1.56078E+001                     1.00000E+000                    -2.43239E-002                     4.61583E+051                     1.32132E+050                     5.07929E+049                     4.79876E+051                    -3.49950E+034                    -2.75477E+034                    -2.54326E+033                    -5.90855E+029                    -4.90345E+033                     0.00000E+000                     1.00885E+000                     1.00861E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.64466E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23226E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             124                     2.63193E+009                     3.80428E-001                     2.58419E+000                     1.09515E+000                     8.67431E-001                    -6.81659E-002                    -3.00869E-001                    -6.22433E-002                    -3.46850E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39961E+001                    -1.56109E+001                    -9.90000E+001                    -9.90000E+001                    -1.39962E+001                    -1.56076E+001                     1.00000E+000                    -2.42765E-002                     4.60701E+051                     1.33048E+050                     5.11257E+049                     4.79119E+051                    -3.53120E+034                    -2.77307E+034                    -2.58040E+033                    -5.90939E+029                    -5.00035E+033                     0.00000E+000                     1.00817E+000                     1.00795E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.67191E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23227E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             125                     2.63920E+009                     3.78411E-001                     2.57504E+000                     1.09128E+000                     8.64361E-001                    -6.37032E-002                    -2.97773E-001                    -5.83750E-002                    -3.44501E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39952E+001                    -1.56108E+001                    -9.90000E+001                    -9.90000E+001                    -1.39953E+001                    -1.56074E+001                     1.00000E+000                    -2.42326E-002                     4.59886E+051                     1.33900E+050                     5.14352E+049                     4.78419E+051                    -3.55848E+034                    -2.79009E+034                    -2.61518E+033                    -5.91021E+029                    -5.06821E+033                     0.00000E+000                     1.00757E+000                     1.00737E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.69562E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23227E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             126                     2.64588E+009                     3.76549E-001                     2.56659E+000                     1.08769E+000                     8.61524E-001                    -5.95530E-002                    -2.94911E-001                    -5.47516E-002                    -3.42313E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39943E+001                    -1.56106E+001                    -9.90000E+001                    -9.90000E+001                    -1.39944E+001                    -1.56072E+001                     1.00000E+000                    -2.41908E-002                     4.59130E+051                     1.34696E+050                     5.17237E+049                     4.77772E+051                    -3.58523E+034                    -2.80596E+034                    -2.64783E+033                    -5.91122E+029                    -5.14424E+033                     0.00000E+000                     1.00702E+000                     1.00683E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.71946E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23227E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             127                     2.65202E+009                     3.74831E-001                     2.55878E+000                     1.08438E+000                     8.58901E-001                    -5.57412E-002                    -2.92270E-001                    -5.14037E-002                    -3.40283E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39935E+001                    -1.56105E+001                    -9.90000E+001                    -9.90000E+001                    -1.39936E+001                    -1.56070E+001                     1.00000E+000                    -2.41533E-002                     4.58431E+051                     1.35438E+050                     5.19925E+049                     4.77174E+051                    -3.61049E+034                    -2.82074E+034                    -2.67848E+033                    -5.91194E+029                    -5.21845E+033                     0.00000E+000                     1.00651E+000                     1.00633E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.74212E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23227E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             128                     2.65769E+009                     3.73194E-001                     2.55133E+000                     1.08122E+000                     8.56400E-001                    -5.21079E-002                    -2.89752E-001                    -4.81934E-002                    -3.38338E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39927E+001                    -1.56104E+001                    -9.90000E+001                    -9.90000E+001                    -1.39928E+001                    -1.56068E+001                     1.00000E+000                    -2.41203E-002                     4.57763E+051                     1.36130E+050                     5.22429E+049                     4.76600E+051                    -3.73277E+034                    -2.93516E+034                    -2.70722E+033                    -5.91271E+029                    -5.26836E+033                     0.00000E+000                     1.00617E+000                     1.00600E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.76212E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23227E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             129                     2.66289E+009                     3.71683E-001                     2.54443E+000                     1.07830E+000                     8.54086E-001                    -4.87043E-002                    -2.87422E-001                    -4.51676E-002                    -3.36526E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39920E+001                    -1.56102E+001                    -9.90000E+001                    -9.90000E+001                    -1.39921E+001                    -1.56067E+001                     1.00000E+000                    -2.40882E-002                     4.57144E+051                     1.36790E+050                     5.24816E+049                     4.76071E+051                    -3.76983E+034                    -2.94878E+034                    -2.73499E+033                    -5.91325E+029                    -5.47492E+033                     0.00000E+000                     1.00577E+000                     1.00560E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.78205E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23228E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             130                     2.66766E+009                     3.70291E-001                     2.53808E+000                     1.07561E+000                     8.51952E-001                    -4.55910E-002                    -2.85274E-001                    -4.23862E-002                    -3.34847E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39914E+001                    -1.56101E+001                    -9.90000E+001                    -9.90000E+001                    -1.39914E+001                    -1.56065E+001                     1.00000E+000                    -2.40581E-002                     4.56572E+051                     1.37409E+050                     5.27054E+049                     4.75584E+051                    -3.79846E+034                    -2.96154E+034                    -2.76102E+033                    -5.91382E+029                    -5.60752E+033                     0.00000E+000                     1.00534E+000                     1.00519E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.80085E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23228E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             131                     2.67205E+009                     3.69005E-001                     2.53219E+000                     1.07312E+000                     8.49978E-001                    -4.27090E-002                    -2.83285E-001                    -3.97990E-002                    -3.33285E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39907E+001                    -1.56100E+001                    -9.90000E+001                    -9.90000E+001                    -1.39908E+001                    -1.56064E+001                     1.00000E+000                    -2.40296E-002                     4.56043E+051                     1.37986E+050                     5.29137E+049                     4.75133E+051                    -3.81843E+034                    -2.97342E+034                    -2.78529E+033                    -5.91446E+029                    -5.66431E+033                     0.00000E+000                     1.00496E+000                     1.00481E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.81872E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23228E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             132                     2.67611E+009                     3.67813E-001                     2.52674E+000                     1.07080E+000                     8.48147E-001                    -4.00294E-002                    -2.81440E-001                    -3.73825E-002                    -3.31829E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39902E+001                    -1.56099E+001                    -9.90000E+001                    -9.90000E+001                    -1.39903E+001                    -1.56063E+001                     1.00000E+000                    -2.40030E-002                     4.55552E+051                     1.38524E+050                     5.31077E+049                     4.74715E+051                    -3.83628E+034                    -2.98447E+034                    -2.80800E+033                    -5.91505E+029                    -5.70950E+033                     0.00000E+000                     1.00461E+000                     1.00447E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.83421E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23228E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             133                     2.67987E+009                     3.66707E-001                     2.52167E+000                     1.06866E+000                     8.46446E-001                    -3.75036E-002                    -2.79725E-001                    -3.50941E-002                    -3.30470E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39896E+001                    -1.56098E+001                    -9.90000E+001                    -9.90000E+001                    -1.39897E+001                    -1.56062E+001                     1.00000E+000                    -2.39784E-002                     4.55094E+051                     1.39026E+050                     5.32886E+049                     4.74326E+051                    -3.85339E+034                    -2.99482E+034                    -2.82927E+033                    -5.91555E+029                    -5.75585E+033                     0.00000E+000                     1.00429E+000                     1.00416E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.84901E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23228E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             134                     2.68334E+009                     3.65683E-001                     2.51697E+000                     1.06667E+000                     8.44869E-001                    -3.51747E-002                    -2.78135E-001                    -3.29763E-002                    -3.29204E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39891E+001                    -1.56097E+001                    -9.90000E+001                    -9.90000E+001                    -1.39892E+001                    -1.56061E+001                     1.00000E+000                    -2.39545E-002                     4.54670E+051                     1.39495E+050                     5.34575E+049                     4.73966E+051                    -3.87184E+034                    -3.00446E+034                    -2.84922E+033                    -5.91623E+029                    -5.82397E+033                     0.00000E+000                     1.00398E+000                     1.00387E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.86352E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23229E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             135                     2.68656E+009                     3.64731E-001                     2.51260E+000                     1.06481E+000                     8.43402E-001                    -3.30171E-002                    -2.76655E-001                    -3.10074E-002                    -3.28022E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39887E+001                    -1.56097E+001                    -9.90000E+001                    -9.90000E+001                    -1.39887E+001                    -1.56060E+001                     1.00000E+000                    -2.39328E-002                     4.54275E+051                     1.39932E+050                     5.36150E+049                     4.73630E+051                    -3.88569E+034                    -3.01345E+034                    -2.86788E+033                    -5.91675E+029                    -5.85390E+033                     0.00000E+000                     1.00371E+000                     1.00360E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.87709E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23229E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             136                     2.68956E+009                     3.63844E-001                     2.50853E+000                     1.06309E+000                     8.42034E-001                    -3.10073E-002                    -2.75274E-001                    -2.91672E-002                    -3.26915E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39882E+001                    -1.56096E+001                    -9.90000E+001                    -9.90000E+001                    -1.39883E+001                    -1.56059E+001                     1.00000E+000                    -2.39121E-002                     4.53907E+051                     1.40340E+050                     5.37621E+049                     4.73317E+051                    -3.89784E+034                    -3.02184E+034                    -2.88537E+033                    -5.91733E+029                    -5.87400E+033                     0.00000E+000                     1.00346E+000                     1.00336E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.89007E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23229E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             137                     2.69235E+009                     3.63015E-001                     2.50472E+000                     1.06147E+000                     8.40755E-001                    -2.91276E-002                    -2.73983E-001                    -2.74407E-002                    -3.25877E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39878E+001                    -1.56095E+001                    -9.90000E+001                    -9.90000E+001                    -1.39879E+001                    -1.56058E+001                     1.00000E+000                    -2.38931E-002                     4.53562E+051                     1.40723E+050                     5.38999E+049                     4.73024E+051                    -3.90968E+034                    -3.02969E+034                    -2.90182E+033                    -5.91780E+029                    -5.89744E+033                     0.00000E+000                     1.00324E+000                     1.00314E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.90224E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23229E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             138                     2.69496E+009                     3.62240E-001                     2.50115E+000                     1.05996E+000                     8.39558E-001                    -2.73574E-002                    -2.72774E-001                    -2.58098E-002                    -3.24902E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39874E+001                    -1.56095E+001                    -9.90000E+001                    -9.90000E+001                    -1.39875E+001                    -1.56057E+001                     1.00000E+000                    -2.38750E-002                     4.53239E+051                     1.41082E+050                     5.40291E+049                     4.72750E+051                    -3.92183E+034                    -3.03707E+034                    -2.91730E+033                    -5.91830E+029                    -5.92971E+033                     0.00000E+000                     1.00303E+000                     1.00294E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.91284E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23229E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             139                     2.69739E+009                     3.61516E-001                     2.49782E+000                     1.05855E+000                     8.38440E-001                    -2.56852E-002                    -2.71644E-001                    -2.42646E-002                    -3.23988E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39871E+001                    -1.56094E+001                    -9.90000E+001                    -9.90000E+001                    -1.39872E+001                    -1.56057E+001                     1.00000E+000                    -2.38594E-002                     4.52937E+051                     1.41419E+050                     5.41504E+049                     4.72494E+051                    -3.93526E+034                    -3.04400E+034                    -2.93188E+033                    -5.91845E+029                    -5.98012E+033                     0.00000E+000                     1.00284E+000                     1.00276E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.92287E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23230E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             140                     2.69965E+009                     3.60842E-001                     2.49471E+000                     1.05723E+000                     8.37397E-001                    -2.41049E-002                    -2.70590E-001                    -2.28000E-002                    -3.23132E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39867E+001                    -1.56094E+001                    -9.90000E+001                    -9.90000E+001                    -1.39868E+001                    -1.56056E+001                     1.00000E+000                    -2.38430E-002                     4.52655E+051                     1.41737E+050                     5.42643E+049                     4.72255E+051                    -3.94938E+034                    -3.05053E+034                    -2.94559E+033                    -5.91898E+029                    -6.04227E+033                     0.00000E+000                     1.00266E+000                     1.00258E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.93283E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23230E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             141                     2.70175E+009                     3.60215E-001                     2.49182E+000                     1.05601E+000                     8.36426E-001                    -2.26621E-002                    -2.69609E-001                    -2.14602E-002                    -3.22334E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39864E+001                    -1.56093E+001                    -9.90000E+001                    -9.90000E+001                    -1.39865E+001                    -1.56056E+001                     1.00000E+000                    -2.38275E-002                     4.52393E+051                     1.42034E+050                     5.43710E+049                     4.72033E+051                    -3.96261E+034                    -3.05663E+034                    -2.95845E+033                    -5.91954E+029                    -6.10071E+033                     0.00000E+000                     1.00248E+000                     1.00240E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.94222E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23230E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             142                     2.70371E+009                     3.59628E-001                     2.48911E+000                     1.05486E+000                     8.35518E-001                    -2.13154E-002                    -2.68690E-001                    -2.02069E-002                    -3.21585E-001                     9.99979E-001                     5.99999E-001                    -9.90000E+001                    -1.39861E+001                    -1.56093E+001                    -9.90000E+001                    -9.90000E+001                    -1.39862E+001                    -1.56055E+001                     1.00000E+000                    -2.38133E-002                     4.52147E+051                     1.42311E+050                     5.44706E+049                     4.71825E+051                    -3.96811E+034                    -3.06232E+034                    -2.97048E+033                    -5.92001E+029                    -6.08683E+033                     0.00000E+000                     1.00232E+000                     1.00225E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.95097E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23230E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             143                     2.70555E+009                     3.59078E-001                     2.48657E+000                     1.05378E+000                     8.34665E-001                    -2.00495E-002                    -2.67828E-001                    -1.90262E-002                    -3.20881E-001                     9.99978E-001                     5.99999E-001                    -9.90000E+001                    -1.39858E+001                    -1.56092E+001                    -9.90000E+001                    -9.90000E+001                    -1.39859E+001                    -1.56054E+001                     1.00000E+000                    -2.37999E-002                     4.51916E+051                     1.42571E+050                     5.45640E+049                     4.71630E+051                    -3.97489E+034                    -3.06765E+034                    -2.98180E+033                    -5.92047E+029                    -6.08996E+033                     0.00000E+000                     1.00218E+000                     1.00211E+000                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.95935E-001                    -1.00000E+000                     0.00000E+000                     6.00012E-001                     0.00000E+000                     1.23231E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
