                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r22.11.1"                               "gfortran"                                 "12.2.0"                   "x86_64-macos-22.10.1"                                 "CRMATH"                               "20241209"                     5.00000E+001                     1.00000E+003                     1.98841E+033                     6.95700E+010                     3.82800E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                               mix_type_1                               mix_qtop_1                               mix_type_2                               mix_qtop_2                               mix_type_3                               mix_qtop_3                               mix_type_4                               mix_qtop_4                               mix_type_5                               mix_qtop_5                                 log_Lnuc                                  extra_L                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                              burn_type_1                              burn_qtop_1                              burn_type_2                              burn_qtop_2                             he_core_mass                             co_core_mass                            envelope_mass                   envelope_fraction_left                        dynamic_timescale                             kh_timescale                           mdot_timescale                   kh_div_mdot_timescales                            nuc_timescale                                 log_Teff                                    log_L                                   radius                                    log_g                             lum_div_Ledd                    surface_optical_depth                             log_center_T                           log_center_Rho                             log_center_P                                center_ye                                center_h1                               center_he4                               surface_h1                              surface_he4                              surface_c12                              surface_n14                              surface_o16                             total_energy                            rel_run_E_err                   total_angular_momentum                              i_rot_total                              num_retries                                num_iters                            delta_shu_top                            delta_shu_mid                        frac_ET_thickness                     thickness_bernouilli                    thermal_eq_difference                             model_number                                      age                              period_days                        binary_separation                                     rl_1                                     rl_2                            rl_overflow_1                            rl_overflow_2                   rl_relative_overflow_1                   rl_relative_overflow_2                              star_1_mass                              star_2_mass                        lg_mtransfer_rate                           lg_mstar_dot_1                           lg_mstar_dot_2                         lg_system_mdot_1                         lg_system_mdot_2                           lg_wind_mdot_1                           lg_wind_mdot_2                      fixed_xfer_fraction                        eff_xfer_fraction                                    J_orb                                 J_spin_1                                 J_spin_2                                  J_total                                     Jdot                                  jdot_mb                                  jdot_gr                                  jdot_ml                                  jdot_ls                        jdot_missing_wind                        P_rot_div_P_orb_1                        P_rot_div_P_orb_2                              donor_index                         ignore_rlof_flag                                  ET_RL_1                                  ET_RL_2                                ET_surf_1                                ET_surf_2                        contact_condition                       stopping_condition                      mtransfer_timescale                                        q                        pre_zams_or_relax                          runtime_minutes                         had_RLOF_at_ZAMS                                   had_ET                              had_contact 
                                       1                                      940                     1.00000E+002                     2.00000E+000                     1.00000E+000                    -9.90000E+001                     6.32739E-002                     6.06668E-002                     7.81299E-008                     1.00000E+000                     9.85712E-001                                        0                     9.84320E-001                                        1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                    -1.23401E-001                     0.00000E+000                    -2.00000E+001                    -2.00000E+001                    -2.00000E+001                    -2.00000E+001                                        2                     3.13610E-002                                        1                     2.47346E-001                     0.00000E+000                     0.00000E+000                     1.00000E+000                     1.00000E+000                     2.85980E-004                     3.35218E+007                     1.00000E+099                     3.35218E-092                     1.32862E+010                     3.74545E+000                    -1.23401E-001                     9.33373E-001                     4.49796E+000                     4.38276E-005                     6.66667E-001                     7.13657E+000                     1.90777E+000                     1.71791E+001                     8.57292E-001                     7.14560E-001                     2.71045E-001                     7.15500E-001                     2.70271E-001                     2.44729E-003                     7.17343E-004                     6.66017E-003                    -3.01195E+048                    -4.74504E-013                     5.45871E+049                     6.75563E+053                                        0                                        4                                        0                                        0                                        0                                        0                     2.30856E-004                     1.00000E+000                     1.00000E+002                     9.00000E-001                     4.58817E+000                     1.94443E+000                     1.54010E+000                    -1.01105E+000                    -9.85244E-001                    -5.19975E-001                    -6.39729E-001                     1.00000E+000                     6.00000E-001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                     1.00000E+000                     1.00000E+000                     6.13880E+051                     5.45871E+049                     2.01361E+049                     6.21353E+051                    -3.50688E+032                     0.00000E+000                    -3.50688E+032                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.00000E+000                     1.00000E+000                     1.00000E+000                     1.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     5.46053E-002                    -1.00000E+000                     0.00000E+000                     6.00000E-001                     1.00000E+000                     1.23212E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                                       2                                      940                     2.35000E+002                     2.13033E+000                     1.00000E+000                    -9.90000E+001                     6.32739E-002                     6.06668E-002                     7.81299E-008                     1.00000E+000                     9.85712E-001                                        0                     9.84320E-001                                        1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                    -1.23401E-001                     0.00000E+000                    -2.00000E+001                    -2.00000E+001                    -2.00000E+001                    -2.00000E+001                                        2                     3.13608E-002                                        1                     2.47346E-001                     0.00000E+000                     0.00000E+000                     1.00000E+000                     1.00000E+000                     2.85980E-004                     3.35218E+007                     1.00000E+099                     3.35218E-092                     1.32862E+010                     3.74545E+000                    -1.23402E-001                     9.33373E-001                     4.49796E+000                     4.38270E-005                     6.66667E-001                     7.13657E+000                     1.90777E+000                     1.71791E+001                     8.57292E-001                     7.14560E-001                     2.71045E-001                     7.15500E-001                     2.70271E-001                     2.44729E-003                     7.17343E-004                     6.66017E-003                    -3.01195E+048                    -9.67539E-013                     5.45871E+049                     6.75563E+053                                        0                                        4                                        0                                        0                                        0                                        0                     3.90067E-004                     2.00000E+000                     2.35000E+002                     9.00000E-001                     4.58817E+000                     1.94443E+000                     1.54010E+000                    -1.01105E+000                    -9.85244E-001                    -5.19975E-001                    -6.39729E-001                     1.00000E+000                     6.00000E-001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                     1.00000E+000                     1.00000E+000                     6.13880E+051                     5.45871E+049                     2.01361E+049                     6.21353E+051                    -3.51451E+032                     0.00000E+000                    -3.50688E+032                     0.00000E+000                    -7.63755E+029                     0.00000E+000                     1.00000E+000                     1.00000E+000                     1.00000E+000                     1.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     5.46053E-002                    -1.00000E+000                     0.00000E+000                     6.00000E-001                     1.00000E+000                     1.23212E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                                       3                                      940                     4.17250E+002                     2.26067E+000                     1.00000E+000                    -9.90000E+001                     6.32739E-002                     6.06668E-002                     7.81299E-008                     1.00000E+000                     9.85712E-001                                        0                     9.84320E-001                                        1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                    -1.23402E-001                     0.00000E+000                    -2.00000E+001                    -2.00000E+001                    -2.00000E+001                    -2.00000E+001                                        2                     3.13606E-002                                        1                     2.47347E-001                     0.00000E+000                     0.00000E+000                     1.00000E+000                     1.00000E+000                     2.85980E-004                     3.35219E+007                     1.00000E+099                     3.35219E-092                     1.32863E+010                     3.74545E+000                    -1.23403E-001                     9.33373E-001                     4.49796E+000                     4.38266E-005                     6.66667E-001                     7.13657E+000                     1.90777E+000                     1.71791E+001                     8.57292E-001                     7.14560E-001                     2.71045E-001                     7.15500E-001                     2.70271E-001                     2.44729E-003                     7.17343E-004                     6.66017E-003                    -3.01195E+048                    -1.45497E-012                     5.45871E+049                     6.75563E+053                                        0                                        4                                        0                                        0                                        0                                        0                     5.01567E-004                     3.00000E+000                     4.17250E+002                     9.00000E-001                     4.58817E+000                     1.94443E+000                     1.54010E+000                    -1.01105E+000                    -9.85244E-001                    -5.19975E-001                    -6.39729E-001                     1.00000E+000                     6.00000E-001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                     1.00000E+000                     1.00000E+000                     6.13880E+051                     5.45871E+049                     2.01361E+049                     6.21353E+051                    -3.51413E+032                     0.00000E+000                    -3.50688E+032                     0.00000E+000                    -7.25042E+029                     0.00000E+000                     1.00000E+000                     1.00000E+000                     1.00000E+000                     1.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     5.46053E-002                    -1.00000E+000                     0.00000E+000                     6.00000E-001                     1.00000E+000                     1.23213E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                                       4                                      940                     6.63288E+002                     2.39100E+000                     1.00000E+000                    -9.90000E+001                     6.32739E-002                     6.06668E-002                     7.81299E-008                     1.00000E+000                     9.85712E-001                                        0                     9.84320E-001                                        1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                    -1.23402E-001                     0.00000E+000                    -2.00000E+001                    -2.00000E+001                    -2.00000E+001                    -2.00000E+001                                        2                     3.13604E-002                                        1                     2.47347E-001                     0.00000E+000                     0.00000E+000                     1.00000E+000                     1.00000E+000                     2.85980E-004                     3.35219E+007                     1.00000E+099                     3.35219E-092                     1.32863E+010                     3.74545E+000                    -1.23403E-001                     9.33373E-001                     4.49796E+000                     4.38262E-005                     6.66667E-001                     7.13657E+000                     1.90777E+000                     1.71791E+001                     8.57292E-001                     7.14560E-001                     2.71045E-001                     7.15500E-001                     2.70271E-001                     2.44729E-003                     7.17343E-004                     6.66017E-003                    -3.01195E+048                    -1.94111E-012                     5.45871E+049                     6.75563E+053                                        0                                        4                                        0                                        0                                        0                                        0                     5.75157E-004                     4.00000E+000                     6.63288E+002                     9.00000E-001                     4.58817E+000                     1.94443E+000                     1.54010E+000                    -1.01105E+000                    -9.85244E-001                    -5.19975E-001                    -6.39729E-001                     1.00000E+000                     6.00000E-001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                     1.00000E+000                     1.00000E+000                     6.13880E+051                     5.45871E+049                     2.01361E+049                     6.21353E+051                    -3.51538E+032                     0.00000E+000                    -3.50688E+032                     0.00000E+000                    -8.50402E+029                     0.00000E+000                     1.00000E+000                     1.00000E+000                     1.00000E+000                     1.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     5.46053E-002                    -1.00000E+000                     0.00000E+000                     6.00000E-001                     1.00000E+000                     1.23213E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                                       5                                      940                     9.95438E+002                     2.52134E+000                     1.00000E+000                    -9.90000E+001                     6.32739E-002                     6.06668E-002                     7.81299E-008                     1.00000E+000                     9.85712E-001                                        0                     9.84320E-001                                        1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                    -1.23403E-001                     0.00000E+000                    -2.00000E+001                    -2.00000E+001                    -2.00000E+001                    -2.00000E+001                                        2                     3.13601E-002                                        1                     2.47347E-001                     0.00000E+000                     0.00000E+000                     1.00000E+000                     1.00000E+000                     2.85980E-004                     3.35219E+007                     1.00000E+099                     3.35219E-092                     1.32863E+010                     3.74545E+000                    -1.23403E-001                     9.33373E-001                     4.49796E+000                     4.38260E-005                     6.66667E-001                     7.13657E+000                     1.90777E+000                     1.71791E+001                     8.57292E-001                     7.14560E-001                     2.71045E-001                     7.15500E-001                     2.70271E-001                     2.44729E-003                     7.17343E-004                     6.66017E-003                    -3.01195E+048                    -2.41928E-012                     5.45871E+049                     6.75563E+053                                        0                                        4                                        0                                        0                                        0                                        0                     6.21034E-004                     5.00000E+000                     9.95438E+002                     9.00000E-001                     4.58817E+000                     1.94443E+000                     1.54010E+000                    -1.01105E+000                    -9.85244E-001                    -5.19975E-001                    -6.39729E-001                     1.00000E+000                     6.00000E-001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                     1.00000E+000                     1.00000E+000                     6.13880E+051                     5.45871E+049                     2.01361E+049                     6.21353E+051                    -3.51604E+032                     0.00000E+000                    -3.50688E+032                     0.00000E+000                    -9.15866E+029                     0.00000E+000                     1.00000E+000                     1.00000E+000                     1.00000E+000                     1.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     5.46053E-002                    -1.00000E+000                     0.00000E+000                     6.00000E-001                     1.00000E+000                     1.23213E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                                       6                                      940                     1.44384E+003                     2.65167E+000                     1.00000E+000                    -9.90000E+001                     6.32738E-002                     6.06668E-002                     7.81299E-008                     1.00000E+000                     9.85712E-001                                        0                     9.84320E-001                                        1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                    -1.23404E-001                     0.00000E+000                    -2.00000E+001                    -2.00000E+001                    -2.00000E+001                    -2.00000E+001                                        2                     3.13596E-002                                        1                     2.47348E-001                     0.00000E+000                     0.00000E+000                     1.00000E+000                     1.00000E+000                     2.85980E-004                     3.35219E+007                     1.00000E+099                     3.35219E-092                     1.32863E+010                     3.74545E+000                    -1.23404E-001                     9.33373E-001                     4.49796E+000                     4.38258E-005                     6.66667E-001                     7.13657E+000                     1.90777E+000                     1.71791E+001                     8.57292E-001                     7.14560E-001                     2.71045E-001                     7.15500E-001                     2.70271E-001                     2.44729E-003                     7.17343E-004                     6.66017E-003                    -3.01195E+048                    -2.90240E-012                     5.45871E+049                     6.75563E+053                                        0                                        4                                        0                                        0                                        0                                        0                     6.79995E-004                     6.00000E+000                     1.44384E+003                     9.00000E-001                     4.58817E+000                     1.94443E+000                     1.54010E+000                    -1.01105E+000                    -9.85244E-001                    -5.19975E-001                    -6.39729E-001                     1.00000E+000                     6.00000E-001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                     1.00000E+000                     1.00000E+000                     6.13880E+051                     5.45871E+049                     2.01361E+049                     6.21353E+051                    -3.51620E+032                     0.00000E+000                    -3.50688E+032                     0.00000E+000                    -9.32520E+029                     0.00000E+000                     1.00000E+000                     1.00000E+000                     1.00000E+000                     1.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     5.46053E-002                    -1.00000E+000                     0.00000E+000                     6.00000E-001                     1.00000E+000                     1.23213E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                                       7                                      940                     2.04919E+003                     2.78200E+000                     1.00000E+000                    -9.90000E+001                     6.32738E-002                     6.06668E-002                     7.81299E-008                     1.00000E+000                     9.85712E-001                                        0                     9.84320E-001                                        1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                    -1.23405E-001                     0.00000E+000                    -2.00000E+001                    -2.00000E+001                    -2.00000E+001                    -2.00000E+001                                        2                     3.13591E-002                                        1                     2.47349E-001                     0.00000E+000                     0.00000E+000                     1.00000E+000                     1.00000E+000                     2.85980E-004                     3.35220E+007                     1.00000E+099                     3.35220E-092                     1.32863E+010                     3.74545E+000                    -1.23405E-001                     9.33373E-001                     4.49796E+000                     4.38250E-005                     6.66667E-001                     7.13657E+000                     1.90777E+000                     1.71791E+001                     8.57292E-001                     7.14560E-001                     2.71045E-001                     7.15500E-001                     2.70271E-001                     2.44729E-003                     7.17343E-004                     6.66017E-003                    -3.01195E+048                    -3.38186E-012                     5.45871E+049                     6.75563E+053                                        0                                        3                                        0                                        0                                        0                                        0                     9.16502E-004                     7.00000E+000                     2.04919E+003                     9.00000E-001                     4.58817E+000                     1.94443E+000                     1.54010E+000                    -1.01105E+000                    -9.85244E-001                    -5.19975E-001                    -6.39729E-001                     1.00000E+000                     6.00000E-001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                     1.00000E+000                     1.00000E+000                     6.13880E+051                     5.45871E+049                     2.01361E+049                     6.21353E+051                    -3.51984E+032                     0.00000E+000                    -3.50688E+032                     0.00000E+000                    -1.29590E+030                     0.00000E+000                     1.00000E+000                     1.00000E+000                     1.00000E+000                     1.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     5.46053E-002                    -1.00000E+000                     0.00000E+000                     6.00000E-001                     1.00000E+000                     1.23213E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                                       8                                      940                     2.86640E+003                     2.91234E+000                     1.00000E+000                    -9.90000E+001                     6.32737E-002                     6.06668E-002                     7.81299E-008                     1.00000E+000                     9.85712E-001                                        0                     9.84320E-001                                        1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                    -1.23407E-001                     0.00000E+000                    -2.00000E+001                    -2.00000E+001                    -2.00000E+001                    -2.00000E+001                                        2                     3.13584E-002                                        1                     2.47350E-001                     0.00000E+000                     0.00000E+000                     1.00000E+000                     1.00000E+000                     2.85980E-004                     3.35220E+007                     1.00000E+099                     3.35220E-092                     1.32863E+010                     3.74545E+000                    -1.23405E-001                     9.33373E-001                     4.49796E+000                     4.38250E-005                     6.66667E-001                     7.13657E+000                     1.90777E+000                     1.71791E+001                     8.57292E-001                     7.14560E-001                     2.71045E-001                     7.15500E-001                     2.70271E-001                     2.44729E-003                     7.17343E-004                     6.66017E-003                    -3.01195E+048                    -3.85701E-012                     5.45871E+049                     6.75563E+053                                        0                                        2                                        0                                        0                                        0                                        0                     1.18187E-003                     8.00000E+000                     2.86640E+003                     9.00000E-001                     4.58817E+000                     1.94443E+000                     1.54010E+000                    -1.01105E+000                    -9.85244E-001                    -5.19975E-001                    -6.39729E-001                     1.00000E+000                     6.00000E-001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                     1.00000E+000                     1.00000E+000                     6.13880E+051                     5.45871E+049                     2.01361E+049                     6.21353E+051                    -3.51849E+032                     0.00000E+000                    -3.50688E+032                     0.00000E+000                    -1.16118E+030                     0.00000E+000                     1.00000E+000                     1.00000E+000                     1.00000E+000                     1.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     5.46053E-002                    -1.00000E+000                     0.00000E+000                     6.00000E-001                     1.00000E+000                     1.23213E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                                       9                                      940                     3.96964E+003                     3.04267E+000                     1.00000E+000                    -9.90000E+001                     6.32736E-002                     6.06668E-002                     7.81299E-008                     1.00000E+000                     9.85712E-001                                        0                     9.84320E-001                                        1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                                       -1                     1.00000E+000                    -1.23408E-001                     0.00000E+000                    -2.00000E+001                    -2.00000E+001                    -2.00000E+001                    -2.00000E+001                                        2                     3.13575E-002                                        1                     2.47351E-001                     0.00000E+000                     0.00000E+000                     1.00000E+000                     1.00000E+000                     2.85980E-004                     3.35220E+007                     1.00000E+099                     3.35220E-092                     1.32863E+010                     3.74545E+000                    -1.23404E-001                     9.33373E-001                     4.49796E+000                     4.38251E-005                     6.66667E-001                     7.13657E+000                     1.90777E+000                     1.71791E+001                     8.57292E-001                     7.14560E-001                     2.71045E-001                     7.15500E-001                     2.70271E-001                     2.44729E-003                     7.17343E-004                     6.66017E-003                    -3.01195E+048                    -4.34229E-012                     5.45871E+049                     6.75563E+053                                        0                                        2                                        0                                        0                                        0                                        0                     1.46610E-003                     9.00000E+000                     3.96964E+003                     9.00000E-001                     4.58817E+000                     1.94443E+000                     1.54010E+000                    -1.01105E+000                    -9.85244E-001                    -5.19975E-001                    -6.39729E-001                     1.00000E+000                     6.00000E-001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                    -9.90000E+001                     1.00000E+000                     1.00000E+000                     6.13880E+051                     5.45871E+049                     2.01361E+049                     6.21353E+051                    -3.51714E+032                     0.00000E+000                    -3.50688E+032                     0.00000E+000                    -1.02658E+030                     0.00000E+000                     1.00000E+000                     1.00000E+000                     1.00000E+000                     1.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     5.46053E-002                    -1.00000E+000                     0.00000E+000                     6.00000E-001                     1.00000E+000                     1.23213E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
